n,seconds
1644,44.301
1645,44.303
1646,44.306
1647,44.309
1648,44.311
1649,44.314
1650,44.316
1651,44.319
1652,44.321
1653,44.324
1654,44.326
1655,44.329
1656,44.332
1657,44.334
1658,44.337
1659,44.340
1660,44.343
1661,44.346
1662,44.388
1663,44.459
1664,44.600
1665,44.604
1666,44.608
1667,44.612
1668,44.754
1669,44.759
1670,44.763
1671,44.766
1672,44.921
1673,44.925
1674,44.930
1675,44.934
1676,45.078
1677,45.082
1678,45.086
1679,45.090
1680,45.232
1681,45.237
1682,45.241
1683,45.245
1684,45.396
1685,45.401
1686,45.406
1687,45.410
1688,45.566
1689,45.570
1690,45.575
1691,45.579
1692,45.746
1693,45.751
1694,45.755
1695,45.760
1696,45.930
1697,45.936
1698,45.941
1699,45.946
1700,46.138
1701,46.144
1702,46.149
1703,46.154
1704,46.349
1705,46.355
1706,46.361
1707,46.366
1708,46.540
1709,46.548
1710,46.553
1711,46.558
1712,46.712
1713,46.716
1714,46.721
1715,46.725
1716,46.874
1717,46.879
1718,46.883
1719,46.887
1720,47.033
1721,47.038
1722,47.042
1723,47.046
1724,47.190
1725,47.194
1726,47.199
1727,47.203
1728,47.352
1729,47.357
1730,47.361
1731,47.365
1732,47.517
1733,47.523
1734,47.527
1735,47.532
1736,47.687
1737,47.692
1738,47.696
1739,47.700
1740,47.858
1741,47.864
1742,47.870
1743,47.875
1744,48.064
1745,48.069
1746,48.074
1747,48.258
1748,48.263
1749,48.268
1750,48.442
1751,48.447
1752,48.450
1753,48.593
1754,48.597
1755,48.601
1756,48.743
1757,48.748
1758,48.752
1759,48.893
1760,48.897
1761,48.901
1762,49.040
1763,49.044
1764,49.048
1765,49.141
1766,49.208
1767,49.211
1768,49.214
1769,49.217
1770,49.220
1771,49.222
1772,49.226
1773,49.229
1774,49.232
1775,49.235
1776,49.238
1777,49.241
1778,49.244
1779,49.248
1780,49.378
1781,49.382
1782,49.385
1783,49.518
1784,49.522
1785,49.525
1786,49.663
1787,49.667
1788,49.671
1789,49.823
1790,49.828
1791,49.833
1792,50.018
1793,50.025
1794,50.030
1795,50.210
1796,50.215
1797,50.221
1798,50.328
1799,50.394
1800,50.397
1801,50.399
1802,50.401
1803,50.403
1804,50.406
1805,50.408
1806,50.410
