n,seconds
1815,41.223
1816,41.232
1817,41.259
1818,41.299
1819,41.317
1820,41.346
1821,41.353
1822,41.360
1823,41.367
1824,41.373
1825,41.379
1826,41.385
1827,41.402
1828,41.429
1829,41.447
1830,41.474
1831,41.491
1832,41.520
1833,41.544
1834,41.585
1835,41.594
1836,41.619
1837,41.662
1838,41.671
1839,41.688
1840,41.717
1841,41.734
1842,41.764
1843,41.781
1844,41.808
1845,41.814
1846,41.830
1847,41.858
1848,41.864
1849,41.870
1850,41.895
1851,41.937
1852,41.946
1853,41.962
1854,41.990
1855,41.996
1856,42.013
1857,42.043
1858,42.049
1859,42.055
1860,42.079
1861,42.121
1862,42.128
1863,42.144
1864,42.188
1865,42.217
1866,42.263
1867,42.272
1868,42.298
1869,42.340
1870,42.367
1871,42.411
1872,42.421
1873,42.434
1874,42.473
1875,42.537
1876,42.552
1877,42.584
1878,42.619
1879,42.626
1880,42.633
1881,42.651
1882,42.685
1883,42.693
1884,42.712
1885,42.741
1886,42.760
1887,42.790
1888,42.796
1889,42.802
1890,42.809
1891,42.815
1892,42.834
1893,42.865
1894,42.871
1895,42.896
1896,42.939
1897,42.947
1898,42.964
1899,42.994
1900,43.010
1901,43.039
1902,43.046
1903,43.063
1904,43.092
1905,43.110
1906,43.182
1907,43.189
1908,43.216
1909,43.266
1910,43.275
1911,43.293
1912,43.327
1913,43.334
1914,43.352
1915,43.383
1916,43.389
1917,43.396
1918,43.414
1919,43.447
1920,43.454
1921,43.461
1922,43.486
1923,43.532
1924,43.541
1925,43.564
1926,43.610
1927,43.641
1928,43.691
1929,43.702
1930,43.730
1931,43.773
1932,43.799
1933,43.844
1934,43.853
1935,43.879
1936,43.922
1937,43.932
1938,43.960
1939,44.009
1940,44.029
1941,44.063
1942,44.070
1943,44.077
1944,44.085
1945,44.109
1946,44.152
1947,44.161
1948,44.178
1949,44.208
1950,44.226
1951,44.255
1952,44.261
1953,44.268
1954,44.274
1955,44.280
1956,44.287
1957,44.293
1958,44.312
1959,44.342
1960,44.360
1961,44.389
1962,44.414
1963,44.459
1964,44.468
1965,44.492
1966,44.540
1967,44.558
1968,44.590
1969,44.607
1970,44.637
1971,44.654
1972,44.689
1973,44.696
1974,44.726
1975,44.779
1976,44.788
1977,44.799
1978,44.810
1979,44.827
1980,44.858
1981,44.865
1982,44.870
1983,44.897
1984,44.969
1985,44.984
1986,45.011
1987,45.055
1988,45.081
1989,45.123
1990,45.133
1991,45.161
1992,45.203
1993,45.231
1994,45.275
1995,45.285
1996,45.298
1997,45.347
1998,45.393
1999,45.401
2000,45.420
2001,45.450
2002,45.456
2003,45.473
2004,45.500
2005,45.507
2006,45.528
2007,45.558
2008,45.575
2009,45.603
2010,45.609
2011,45.615
2012,45.622
2013,45.628
2014,45.646
2015,45.687
2016,45.694
2017,45.719
2018,45.765
2019,45.774
2020,45.791
2021,45.821
2022,45.839
2023,45.870
2024,45.877
2025,45.894
2026,45.925
2027,45.951
2028,46.001
2029,46.012
2030,46.039
2031,46.070
2032,46.077
2033,46.096
2034,46.129
2035,46.148
2036,46.181
2037,46.187
2038,46.194
2039,46.220
2040,46.268
2041,46.281
2042,46.300
2043,46.339
2044,46.367
2045,46.416
2046,46.428
2047,46.453
2048,46.497
2049,46.545
